order_id,order_date,customer_name,state,city,price,profit,quantity,category,sub_category,subcat_cost,subcat_revenue,cost_per_unit
B-25840,2018-10-31,Sneha,Karnataka,Bangalore,262.00,64.00,6,Clothing,Saree,1507.98,1572.00,251.33
B-25841,2018-11-01,Ashvini,Maharashtra,Mumbai,22.00,11.00,2,Clothing,Skirt,33.00,44.00,16.50
B-25842,2018-11-02,Sheetal,Madhya Pradesh,Indore,1543.00,370.00,8,Electronics,Printers,11974.00,12344.00,1496.75
B-25843,2018-11-03,Mrunal,Maharashtra,Mumbai,50.00,7.00,6,Clothing,Skirt,292.98,300.00,48.83
B-25843,2018-11-03,Mrunal,Maharashtra,Mumbai,214.00,30.00,3,Electronics,Accessories,612.00,642.00,204.00
B-25843,2018-11-03,Mrunal,Maharashtra,Mumbai,255.00,74.00,5,Clothing,Hankerchief,1201.00,1275.00,240.20
B-25843,2018-11-03,Mrunal,Maharashtra,Mumbai,18.00,6.00,3,Clothing,Hankerchief,48.00,54.00,16.00
B-25843,2018-11-03,Mrunal,Maharashtra,Mumbai,45.00,0.00,2,Clothing,Stole,90.00,90.00,45.00
B-25844,2018-11-03,Swati,Madhya Pradesh,Indore,86.00,8.00,2,Clothing,Saree,164.00,172.00,82.00
B-25845,2018-11-03,Snel,Kerala ,Thiruvananthapuram,274.00,-7.00,4,Electronics,Phones,1103.00,1096.00,275.75
B-25845,2018-11-03,Snel,Kerala ,Thiruvananthapuram,82.00,33.00,4,Clothing,Kurti,295.00,328.00,73.75
B-25845,2018-11-03,Snel,Kerala ,Thiruvananthapuram,757.00,371.00,2,Electronics,Printers,1143.00,1514.00,571.50
B-25845,2018-11-03,Snel,Kerala ,Thiruvananthapuram,132.00,54.00,5,Clothing,Stole,606.00,660.00,121.20
B-25846,2018-11-03,Soodesh,Punjab,Chandigarh,94.00,7.00,7,Clothing,Leggings,651.00,658.00,93.00
B-25847,2018-11-03,Aniket,Haryana,Chandigarh,643.00,225.00,2,Electronics,Printers,1061.00,1286.00,530.50
B-25847,2018-11-03,Aniket,Haryana,Chandigarh,264.00,71.00,10,Furniture,Furnishings,2569.00,2640.00,256.90
B-25848,2018-11-03,Rohan,Himachal Pradesh,Simla,147.00,21.00,3,Furniture,Furnishings,420.00,441.00,140.00
B-25848,2018-11-03,Rohan,Himachal Pradesh,Simla,16.00,8.00,2,Clothing,Hankerchief,24.00,32.00,12.00
B-25848,2018-11-03,Rohan,Himachal Pradesh,Simla,648.00,50.00,6,Electronics,Electronic Games,3838.02,3888.00,639.67
B-25849,2018-11-04,K,Sikkim,Gangtok,336.00,123.00,3,Electronics,Phones,885.00,1008.00,295.00
B-25850,2018-11-05,Abhishek,Goa,Goa,45.00,1.00,3,Clothing,T-shirt,134.01,135.00,44.67
B-25850,2018-11-05,Abhishek,Goa,Goa,93.00,-1.00,2,Clothing,Hankerchief,187.00,186.00,93.50
B-25850,2018-11-05,Abhishek,Goa,Goa,52.00,18.00,5,Clothing,Leggings,242.00,260.00,48.40
B-25850,2018-11-05,Abhishek,Goa,Goa,148.00,24.00,3,Clothing,Stole,420.00,444.00,140.00
B-25850,2018-11-05,Abhishek,Goa,Goa,24.00,1.00,4,Clothing,Hankerchief,95.00,96.00,23.75
B-25850,2018-11-05,Abhishek,Goa,Goa,513.00,215.00,2,Electronics,Accessories,811.00,1026.00,405.50
B-25850,2018-11-05,Abhishek,Goa,Goa,117.00,36.00,2,Clothing,Trousers,198.00,234.00,99.00
B-25850,2018-11-05,Abhishek,Goa,Goa,916.00,192.00,11,Electronics,Phones,9884.05,10076.00,898.55
B-25850,2018-11-05,Abhishek,Goa,Goa,485.00,199.00,4,Clothing,Saree,1741.00,1940.00,435.25
B-25851,2018-11-06,Kushal,Nagaland,Kohima,10.00,2.00,2,Clothing,Hankerchief,18.00,20.00,9.00
B-25851,2018-11-06,Kushal,Nagaland,Kohima,300.00,42.00,2,Electronics,Printers,558.00,600.00,279.00
B-25851,2018-11-06,Kushal,Nagaland,Kohima,57.00,27.00,2,Clothing,T-shirt,87.00,114.00,43.50
B-25851,2018-11-06,Kushal,Nagaland,Kohima,103.00,46.00,2,Clothing,Saree,160.00,206.00,80.00
B-25851,2018-11-06,Kushal,Nagaland,Kohima,336.00,71.00,3,Furniture,Bookcases,936.99,1008.00,312.33
B-25851,2018-11-06,Kushal,Nagaland,Kohima,53.00,24.00,6,Clothing,Hankerchief,294.00,318.00,49.00
B-25851,2018-11-06,Kushal,Nagaland,Kohima,90.00,29.00,5,Clothing,T-shirt,421.00,450.00,84.20
B-25851,2018-11-06,Kushal,Nagaland,Kohima,62.00,1.00,3,Clothing,Saree,185.01,186.00,61.67
B-25851,2018-11-06,Kushal,Nagaland,Kohima,135.00,54.00,5,Clothing,Kurti,621.00,675.00,124.20
B-25851,2018-11-06,Kushal,Nagaland,Kohima,237.00,47.00,9,Clothing,T-shirt,2086.02,2133.00,231.78
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,39.00,16.00,6,Clothing,Skirt,217.98,234.00,36.33
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,30.00,14.00,3,Clothing,Hankerchief,75.99,90.00,25.33
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,26.00,11.00,2,Clothing,Hankerchief,41.00,52.00,20.50
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,19.00,6.00,2,Clothing,Saree,32.00,38.00,16.00
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,579.00,139.00,3,Electronics,Printers,1598.01,1737.00,532.67
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,2093.00,721.00,5,Furniture,Chairs,9744.00,10465.00,1948.80
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,95.00,11.00,4,Furniture,Furnishings,369.00,380.00,92.25
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,128.00,4.00,3,Clothing,Saree,380.01,384.00,126.67
B-25853,2018-11-08,Gaurav,Gujarat,Ahmedabad,199.00,48.00,4,Clothing,Stole,748.00,796.00,187.00
B-25854,2018-11-08,Shubham,Maharashtra,Pune,149.00,48.00,6,Clothing,Stole,846.00,894.00,141.00
B-25854,2018-11-08,Shubham,Maharashtra,Pune,436.00,131.00,9,Clothing,Hankerchief,3792.96,3924.00,421.44
B-25854,2018-11-08,Shubham,Maharashtra,Pune,76.00,19.00,3,Clothing,Hankerchief,209.01,228.00,69.67
B-25854,2018-11-08,Shubham,Maharashtra,Pune,88.00,16.00,4,Clothing,Stole,336.00,352.00,84.00
B-25854,2018-11-08,Shubham,Maharashtra,Pune,342.00,154.00,7,Furniture,Furnishings,2240.00,2394.00,320.00
B-25854,2018-11-08,Shubham,Maharashtra,Pune,40.00,16.00,3,Clothing,Hankerchief,104.01,120.00,34.67
B-25854,2018-11-08,Shubham,Maharashtra,Pune,53.00,-2.00,3,Clothing,Saree,161.01,159.00,53.67
B-25854,2018-11-08,Shubham,Maharashtra,Pune,381.00,144.00,2,Clothing,Saree,618.00,762.00,309.00
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,829.00,19.00,4,Electronics,Printers,3297.00,3316.00,824.25
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,442.00,31.00,2,Electronics,Electronic Games,853.00,884.00,426.50
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,90.00,17.00,3,Clothing,Hankerchief,252.99,270.00,84.33
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,98.00,12.00,2,Clothing,Hankerchief,184.00,196.00,92.00
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,61.00,30.00,2,Clothing,Hankerchief,92.00,122.00,46.00
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,1027.00,441.00,8,Clothing,Saree,7775.04,8216.00,971.88
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,1319.00,567.00,5,Electronics,Printers,6028.00,6595.00,1205.60
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,197.00,73.00,1,Furniture,Bookcases,124.00,197.00,124.00
B-25855,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal,550.00,242.00,5,Furniture,Furnishings,2508.00,2750.00,501.60
B-25856,2018-11-10,Abhijeet,Maharashtra,Mumbai,74.00,29.00,3,Clothing,Stole,192.99,222.00,64.33
B-25856,2018-11-10,Abhijeet,Maharashtra,Mumbai,10.00,2.00,2,Clothing,Skirt,18.00,20.00,9.00
B-25856,2018-11-10,Abhijeet,Maharashtra,Mumbai,689.00,90.00,5,Clothing,Saree,3355.00,3445.00,671.00
B-25856,2018-11-10,Abhijeet,Maharashtra,Mumbai,257.00,3.00,2,Clothing,Saree,511.00,514.00,255.50
B-25856,2018-11-10,Abhijeet,Maharashtra,Mumbai,48.00,6.00,1,Clothing,Saree,42.00,48.00,42.00
B-25857,2018-11-10,Anand,Madhya Pradesh,Indore,324.00,39.00,8,Electronics,Accessories,2553.04,2592.00,319.13
B-25857,2018-11-10,Anand,Madhya Pradesh,Indore,598.00,166.00,4,Furniture,Bookcases,2226.00,2392.00,556.50
B-25857,2018-11-10,Anand,Madhya Pradesh,Indore,227.00,59.00,2,Furniture,Furnishings,395.00,454.00,197.50
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,22.00,8.00,3,Clothing,Hankerchief,57.99,66.00,19.33
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,29.00,11.00,4,Clothing,Skirt,105.00,116.00,26.25
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,27.00,5.00,2,Clothing,Skirt,49.00,54.00,24.50
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,82.00,13.00,2,Clothing,Shirt,151.00,164.00,75.50
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,294.00,109.00,7,Electronics,Accessories,1949.01,2058.00,278.43
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,16.00,0.00,1,Clothing,Saree,16.00,16.00,16.00
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,245.00,30.00,2,Clothing,Saree,460.00,490.00,230.00
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,223.00,27.00,2,Furniture,Bookcases,419.00,446.00,209.50
B-25858,2018-11-13,Swapnil,Maharashtra,Mumbai,2457.00,665.00,11,Electronics,Electronic Games,26362.05,27027.00,2396.55
B-25859,2018-11-14,Chikku,Madhya Pradesh,Indore,724.00,253.00,2,Furniture,Bookcases,1195.00,1448.00,597.50
B-25860,2018-11-15,Akshay,Tamil Nadu,Chennai,112.00,24.00,3,Clothing,Kurti,312.00,336.00,104.00
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,128.00,4.00,3,Clothing,Saree,380.01,384.00,126.67
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,50.00,3.00,2,Clothing,Stole,97.00,100.00,48.50
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,62.00,6.00,5,Clothing,Hankerchief,304.00,310.00,60.80
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,44.00,14.00,3,Clothing,Hankerchief,117.99,132.00,39.33
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,56.00,18.00,2,Clothing,Hankerchief,94.00,112.00,47.00
B-25861,2018-11-15,Aayush,Uttar Pradesh,Lucknow,216.00,-83.00,3,Electronics,Electronic Games,731.01,648.00,243.67
B-25862,2018-11-15,Amol,Bihar,Patna,2061.00,701.00,5,Furniture,Bookcases,9604.00,10305.00,1920.80
B-25862,2018-11-15,Amol,Bihar,Patna,121.00,41.00,4,Clothing,Stole,443.00,484.00,110.75
B-25862,2018-11-15,Amol,Bihar,Patna,80.00,3.00,3,Clothing,Stole,237.00,240.00,79.00
B-25863,2018-11-15,Manibalan,Kerala ,Thiruvananthapuram,189.00,87.00,7,Clothing,Stole,1235.99,1323.00,176.57
B-25864,2018-11-15,Aromal,Maharashtra,Mumbai,100.00,6.00,4,Clothing,Stole,394.00,400.00,98.50
B-25864,2018-11-15,Aromal,Maharashtra,Mumbai,17.00,5.00,1,Clothing,Hankerchief,12.00,17.00,12.00
B-25864,2018-11-15,Aromal,Maharashtra,Mumbai,22.00,8.00,2,Clothing,Leggings,36.00,44.00,18.00
B-25864,2018-11-15,Aromal,Maharashtra,Mumbai,27.00,9.00,2,Clothing,Hankerchief,45.00,54.00,22.50
B-25865,2018-11-15,Arun,Madhya Pradesh,Indore,85.00,-1.00,3,Clothing,Saree,255.99,255.00,85.33
B-25866,2018-11-16,Komal,Himachal Pradesh,Simla,51.00,14.00,2,Clothing,Stole,88.00,102.00,44.00
B-25867,2018-11-17,Ankit,Sikkim,Gangtok,31.00,14.00,3,Clothing,Stole,78.99,93.00,26.33
B-25867,2018-11-17,Ankit,Sikkim,Gangtok,240.00,12.00,6,Clothing,Kurti,1428.00,1440.00,238.00
B-25867,2018-11-17,Ankit,Sikkim,Gangtok,163.00,26.00,4,Clothing,Shirt,626.00,652.00,156.50
B-25868,2018-11-18,Vikash,Goa,Goa,170.00,73.00,2,Electronics,Accessories,267.00,340.00,133.50
B-25868,2018-11-18,Vikash,Goa,Goa,62.00,-1.00,1,Electronics,Phones,63.00,62.00,63.00
B-25868,2018-11-18,Vikash,Goa,Goa,1118.00,206.00,2,Furniture,Tables,2030.00,2236.00,1015.00
B-25869,2018-11-19,Parakh,Nagaland,Kohima,86.00,9.00,3,Clothing,Saree,249.00,258.00,83.00
B-25871,2018-11-21,Gunjal,Gujarat,Surat,118.00,25.00,4,Clothing,Hankerchief,447.00,472.00,111.75
B-25872,2018-11-22,Saurabh,Maharashtra,Mumbai,57.00,27.00,2,Clothing,Shirt,87.00,114.00,43.50
B-25873,2018-11-23,Divyeta,Madhya Pradesh,Indore,66.00,12.00,3,Clothing,Stole,186.00,198.00,62.00
B-25873,2018-11-23,Divyeta,Madhya Pradesh,Indore,367.00,73.00,3,Electronics,Electronic Games,1028.01,1101.00,342.67
B-25873,2018-11-23,Divyeta,Madhya Pradesh,Indore,7.00,1.00,1,Clothing,Hankerchief,6.00,7.00,6.00
B-25873,2018-11-23,Divyeta,Madhya Pradesh,Indore,1275.00,357.00,2,Electronics,Phones,2193.00,2550.00,1096.50
B-25873,2018-11-23,Divyeta,Madhya Pradesh,Indore,42.00,12.00,2,Clothing,Kurti,72.00,84.00,36.00
B-25874,2018-11-24,Megha,Rajasthan,Udaipur,124.00,54.00,5,Clothing,T-shirt,566.00,620.00,113.20
B-25875,2018-11-24,Divyeshkumar,Uttar Pradesh,Allahabad,248.00,8.00,2,Clothing,Saree,488.00,496.00,244.00
B-25876,2018-11-24,Bhosale,Punjab,Amritsar,282.00,14.00,4,Clothing,Trousers,1114.00,1128.00,278.50
B-25877,2018-11-24,Dashyam,Gujarat,Surat,1137.00,568.00,2,Clothing,Trousers,1706.00,2274.00,853.00
B-25877,2018-11-24,Dashyam,Gujarat,Surat,269.00,33.00,5,Furniture,Chairs,1312.00,1345.00,262.40
B-25877,2018-11-24,Dashyam,Gujarat,Surat,24.00,8.00,2,Clothing,Skirt,40.00,48.00,20.00
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,165.00,46.00,3,Furniture,Furnishings,449.01,495.00,149.67
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,46.00,0.00,4,Clothing,Leggings,184.00,184.00,46.00
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,84.00,41.00,3,Clothing,T-shirt,210.99,252.00,70.33
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,140.00,15.00,5,Clothing,Stole,685.00,700.00,137.00
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,741.00,267.00,5,Furniture,Bookcases,3438.00,3705.00,687.60
B-25878,2018-11-24,Mrinal,Maharashtra,Mumbai,719.00,303.00,6,Furniture,Chairs,4011.00,4314.00,668.50
B-25879,2018-11-24,Siddharth,Madhya Pradesh,Indore,57.00,28.00,2,Clothing,Kurti,86.00,114.00,43.00
B-25880,2018-11-24,Apoorv,Rajasthan,Udaipur,108.00,37.00,2,Clothing,Stole,179.00,216.00,89.50
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,37.00,3.00,3,Clothing,Hankerchief,108.00,111.00,36.00
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,26.00,9.00,2,Clothing,Leggings,43.00,52.00,21.50
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,1351.00,111.00,6,Electronics,Electronic Games,7995.00,8106.00,1332.50
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,2244.00,247.00,4,Clothing,Trousers,8729.00,8976.00,2182.25
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,36.00,7.00,3,Clothing,Leggings,101.01,108.00,33.67
B-25881,2018-11-25,Pooja,Uttar Pradesh,Allahabad,2115.00,23.00,5,Furniture,Chairs,10552.00,10575.00,2110.40
B-25882,2018-11-26,Masurkar,Punjab,Amritsar,121.00,19.00,4,Clothing,Stole,465.00,484.00,116.25
B-25883,2018-11-27,Saptadeep,Gujarat,Surat,146.00,42.00,5,Clothing,Hankerchief,688.00,730.00,137.60
B-25883,2018-11-27,Saptadeep,Gujarat,Surat,105.00,26.00,8,Clothing,Leggings,814.00,840.00,101.75
B-25883,2018-11-27,Saptadeep,Gujarat,Surat,127.00,29.00,3,Furniture,Furnishings,351.99,381.00,117.33
B-25883,2018-11-27,Saptadeep,Gujarat,Surat,16.00,-15.00,4,Clothing,Hankerchief,79.00,64.00,19.75
B-25883,2018-11-27,Saptadeep,Gujarat,Surat,10.00,-2.00,2,Clothing,Leggings,22.00,20.00,11.00
B-25884,2018-11-28,Sumeet,Maharashtra,Mumbai,24.00,2.00,4,Clothing,Hankerchief,94.00,96.00,23.50
B-25885,2018-11-28,Shatayu,Madhya Pradesh,Indore,94.00,27.00,2,Clothing,Shirt,161.00,188.00,80.50
B-25885,2018-11-28,Shatayu,Madhya Pradesh,Indore,394.00,146.00,2,Furniture,Bookcases,642.00,788.00,321.00
B-25885,2018-11-28,Shatayu,Madhya Pradesh,Indore,734.00,248.00,2,Furniture,Chairs,1220.00,1468.00,610.00
B-25885,2018-11-28,Shatayu,Madhya Pradesh,Indore,349.00,0.00,7,Clothing,Stole,2443.00,2443.00,349.00
B-25886,2018-11-28,Brijesh,Rajasthan,Udaipur,89.00,17.00,2,Clothing,Stole,161.00,178.00,80.50
B-25886,2018-11-28,Brijesh,Rajasthan,Udaipur,502.00,84.00,4,Electronics,Phones,1924.00,2008.00,481.00
B-25886,2018-11-28,Brijesh,Rajasthan,Udaipur,63.00,1.00,4,Clothing,T-shirt,251.00,252.00,62.75
B-25886,2018-11-28,Brijesh,Rajasthan,Udaipur,107.00,37.00,3,Clothing,Shirt,284.01,321.00,94.67
B-25887,2018-12-01,Vedant,Uttar Pradesh,Allahabad,83.00,6.00,6,Clothing,Shirt,492.00,498.00,82.00
B-25887,2018-12-01,Vedant,Uttar Pradesh,Allahabad,2125.00,234.00,6,Electronics,Printers,12516.00,12750.00,2086.00
B-25888,2018-12-02,Rohan,Punjab,Amritsar,18.00,2.00,3,Clothing,Hankerchief,51.99,54.00,17.33
B-25888,2018-12-02,Rohan,Punjab,Amritsar,223.00,4.00,3,Electronics,Phones,665.01,669.00,221.67
B-25888,2018-12-02,Rohan,Punjab,Amritsar,646.00,213.00,3,Electronics,Electronic Games,1725.00,1938.00,575.00
B-25889,2018-12-03,Abhishek,Gujarat,Surat,31.00,10.00,1,Clothing,Kurti,21.00,31.00,21.00
B-25889,2018-12-03,Abhishek,Gujarat,Surat,119.00,43.00,7,Clothing,Kurti,790.02,833.00,112.86
B-25889,2018-12-03,Abhishek,Gujarat,Surat,114.00,11.00,4,Clothing,T-shirt,445.00,456.00,111.25
B-25890,2018-12-04,Divyansha,Maharashtra,Mumbai,465.00,207.00,9,Clothing,Saree,3978.00,4185.00,442.00
B-25891,2018-12-04,Shivani,Madhya Pradesh,Indore,25.00,2.00,2,Clothing,Hankerchief,48.00,50.00,24.00
B-25891,2018-12-04,Shivani,Madhya Pradesh,Indore,97.00,36.00,7,Clothing,Hankerchief,643.02,679.00,91.86
B-25891,2018-12-04,Shivani,Madhya Pradesh,Indore,121.00,41.00,4,Clothing,Stole,443.00,484.00,110.75
B-25892,2018-12-04,Aditi,Rajasthan,Udaipur,139.00,30.00,3,Clothing,Shirt,387.00,417.00,129.00
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,355.00,114.00,7,Clothing,Stole,2370.97,2485.00,338.71
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,61.00,11.00,3,Clothing,Kurti,171.99,183.00,57.33
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,149.00,15.00,3,Clothing,Saree,432.00,447.00,144.00
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,688.00,103.00,6,Electronics,Accessories,4024.98,4128.00,670.83
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,372.00,59.00,3,Electronics,Printers,1056.99,1116.00,352.33
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,223.00,62.00,7,Clothing,Shirt,1498.98,1561.00,214.14
B-25893,2018-12-04,Aashna,Uttar Pradesh,Allahabad,83.00,12.00,3,Clothing,Stole,237.00,249.00,79.00
B-25894,2018-12-04,Monu,Punjab,Amritsar,1246.00,62.00,3,Furniture,Bookcases,3675.99,3738.00,1225.33
B-25895,2018-12-04,Sathya,Gujarat,Surat,388.00,93.00,2,Furniture,Bookcases,683.00,776.00,341.50
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,31.00,11.00,3,Clothing,Skirt,81.99,93.00,27.33
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,42.00,7.00,2,Clothing,Kurti,77.00,84.00,38.50
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,190.00,68.00,8,Clothing,T-shirt,1452.00,1520.00,181.50
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,103.00,36.00,2,Clothing,Hankerchief,170.00,206.00,85.00
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,287.00,66.00,6,Clothing,Kurti,1656.00,1722.00,276.00
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,23.00,4.00,2,Clothing,Skirt,42.00,46.00,21.00
B-25896,2018-12-05,Aman,Maharashtra,Mumbai,79.00,-2.00,2,Furniture,Furnishings,160.00,158.00,80.00
B-25897,2018-12-06,Rohan,Madhya Pradesh,Indore,43.00,5.00,3,Clothing,Stole,123.99,129.00,41.33
B-25897,2018-12-06,Rohan,Madhya Pradesh,Indore,33.00,10.00,3,Clothing,Hankerchief,89.01,99.00,29.67
B-25897,2018-12-06,Rohan,Madhya Pradesh,Indore,24.00,11.00,5,Clothing,Hankerchief,109.00,120.00,21.80
B-25897,2018-12-06,Rohan,Madhya Pradesh,Indore,734.00,213.00,6,Electronics,Electronic Games,4191.00,4404.00,698.50
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,33.00,13.00,3,Clothing,Leggings,86.01,99.00,28.67
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,499.00,33.00,4,Clothing,Saree,1963.00,1996.00,490.75
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,147.00,73.00,3,Clothing,Stole,368.01,441.00,122.67
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,53.00,5.00,3,Clothing,T-shirt,153.99,159.00,51.33
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,171.00,2.00,2,Electronics,Electronic Games,340.00,342.00,170.00
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,915.00,-99.00,3,Furniture,Tables,2844.00,2745.00,948.00
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,191.00,93.00,4,Clothing,Shirt,671.00,764.00,167.75
B-25898,2018-12-07,Abhishek,Rajasthan,Udaipur,857.00,274.00,2,Furniture,Tables,1440.00,1714.00,720.00
B-25899,2018-12-08,Aishwarya,Uttar Pradesh,Allahabad,22.00,9.00,2,Clothing,Leggings,35.00,44.00,17.50
B-25899,2018-12-08,Aishwarya,Uttar Pradesh,Allahabad,28.00,6.00,4,Clothing,Skirt,106.00,112.00,26.50
B-25899,2018-12-08,Aishwarya,Uttar Pradesh,Allahabad,43.00,17.00,1,Clothing,Saree,26.00,43.00,26.00
B-25899,2018-12-08,Aishwarya,Uttar Pradesh,Allahabad,846.00,9.00,2,Furniture,Chairs,1683.00,1692.00,841.50
B-25900,2018-12-09,Anand,Punjab,Amritsar,15.00,2.00,1,Clothing,Leggings,13.00,15.00,13.00
B-25900,2018-12-09,Anand,Punjab,Amritsar,140.00,68.00,5,Clothing,T-shirt,632.00,700.00,126.40
B-25900,2018-12-09,Anand,Punjab,Amritsar,210.00,62.00,2,Electronics,Phones,358.00,420.00,179.00
B-25901,2018-12-10,Suraj,Gujarat,Surat,158.00,38.00,3,Clothing,Hankerchief,435.99,474.00,145.33
B-25901,2018-12-10,Suraj,Gujarat,Surat,90.00,27.00,2,Clothing,T-shirt,153.00,180.00,76.50
B-25901,2018-12-10,Suraj,Gujarat,Surat,159.00,2.00,3,Furniture,Furnishings,474.99,477.00,158.33
B-25901,2018-12-10,Suraj,Gujarat,Surat,61.00,28.00,2,Clothing,Hankerchief,94.00,122.00,47.00
B-25902,2018-12-10,Ishpreet,Maharashtra,Mumbai,79.00,6.00,7,Clothing,Saree,546.98,553.00,78.14
B-25902,2018-12-10,Ishpreet,Maharashtra,Mumbai,268.00,6.00,2,Furniture,Bookcases,530.00,536.00,265.00
B-25902,2018-12-10,Ishpreet,Maharashtra,Mumbai,802.00,120.00,7,Electronics,Accessories,5494.02,5614.00,784.86
B-25902,2018-12-10,Ishpreet,Maharashtra,Mumbai,1700.00,85.00,3,Clothing,Trousers,5015.01,5100.00,1671.67
B-25902,2018-12-10,Ishpreet,Maharashtra,Mumbai,154.00,26.00,4,Electronics,Accessories,590.00,616.00,147.50
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,455.00,77.00,8,Electronics,Accessories,3563.04,3640.00,445.38
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,19.00,8.00,2,Clothing,Hankerchief,30.00,38.00,15.00
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,25.00,11.00,3,Clothing,Leggings,63.99,75.00,21.33
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,37.00,17.00,3,Clothing,Hankerchief,93.99,111.00,31.33
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,60.00,-10.00,2,Furniture,Furnishings,130.00,120.00,65.00
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,204.00,94.00,4,Clothing,Hankerchief,722.00,816.00,180.50
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,74.00,33.00,2,Clothing,Shirt,115.00,148.00,57.50
B-25903,2018-12-10,Amlan,Madhya Pradesh,Indore,336.00,57.00,2,Electronics,Phones,615.00,672.00,307.50
B-25904,2018-12-10,Swapnil,Delhi,Delhi,871.00,131.00,2,Furniture,Bookcases,1611.00,1742.00,805.50
B-25904,2018-12-10,Swapnil,Delhi,Delhi,83.00,12.00,2,Furniture,Chairs,154.00,166.00,77.00
B-25905,2018-12-11,Bhargav,Madhya Pradesh,Delhi,152.00,50.00,6,Clothing,Stole,862.02,912.00,143.67
B-25906,2018-12-11,Abhijit,Delhi,Delhi,78.00,27.00,3,Clothing,Stole,207.00,234.00,69.00
B-25907,2018-12-11,Jaydeep,Madhya Pradesh,Bhopal,30.00,11.00,5,Clothing,Hankerchief,139.00,150.00,27.80
